 GRB	  Tel  Yr   Mo     Dat      Days    Freq      Fl      rms   Ref
 971214   VLA  1998 Feb.   13.60   60.60    8.46      45.      35.  fkbw03
 971214   VLA  1998 Mar.    1.34   76.40    4.86       6.      20.  fkbw03
 971214   VLA  1998 Mar.   23.29   98.32    4.86     -20.      14.  fkbw03
 971214   VLA  1998 Apr.   26.24  132.30    4.86      -6.      19.  fkbw03
 971214   VLA  1998 Jun.   25.13  192.20    4.86       0.      22.  fkbw03
 971214   VLA  1998 Jun.   26.35  193.40    4.86       4.      28.  fkbw03
 971227   VLA  1998 Jan.    3.39    7.04    8.46     -99.      11.  fkbw03
 980109  ATCA  1998 Jan.    9.37    0.32    1.38     -99.     160.  fkbw03
 980109  ATCA  1998 Jan.    9.37    0.32    2.50     -99.     160.  fkbw03
 980109  ATCA  1998 Jan.   10.01    0.96    1.38     -99.     130.  fkbw03
 980109  ATCA  1998 Jan.   10.01    0.96    2.50     -99.      83.  fkbw03
 980109  ATCA  1998 Jan.   14.40    5.35    4.80     -99.     110.  fkbw03
 980109  ATCA  1998 Jan.   14.40    5.35    8.60     -99.     120.  fkbw03
 980109  ATCA  1998 Jan.   15.23    6.20    4.80     -99.      49.  fkbw03
 980109  ATCA  1998 Jan.   15.23    6.20    8.60     -99.      48.  fkbw03
 980326  JCMT  1998 Mar.   29.36    2.47  352.90     -99.    2700.  stv+99
 980326  JCMT  1998 Mar.   29.36    2.47  666.70     -99.   30000.  stv+99
 980326   VLA  1998 Mar.   30.20    3.30    8.46     -99.      50.  fkbw03
 980326   VLA  1998 Apr.    1.05    5.20    8.46     -99.      50.  fkbw03
 980326   VLA  1998 Apr.   26.99   31.10    8.46     -99.      60.  fkbw03
 980329   VLA  1998 Mar.   30.23    1.07    8.46     166.      50.  tfk+98
 980329   VLA  1998 Apr.    1.13    2.97    8.46     256.      16.  tfk+98
 980329   VLA  1998 Apr.    2.15    3.99    8.46      84.      23.  tfk+98
 980329   VLA  1998 Apr.    3.14    4.98    1.43      38.      45.  tfk+98
 980329   VLA  1998 Apr.    3.14    4.98    8.46     109.      47.  tfk+98
 980329   VLA  1998 Apr.    4.11    5.95    8.46     135.      21.  tfk+98
 980329   VLA  1998 Apr.    5.12    6.96    1.43      48.      33.  tfk+98
 980329   VLA  1998 Apr.    5.12    6.96    8.46     194.      26.  tfk+98
 980329  JCMT  1998 Apr.    5.25    7.09  350.00    2510.    1110.  yfh+02
 980329  JCMT  1998 Apr.    5.25    7.09  650.00   -9900.    9300.  yfh+02
 980329  JCMT  1998 Apr.    6.18    8.02  350.00    2500.    1120.  yfh+02
 980329  JCMT  1998 Apr.    6.18    8.02  650.00  -11800.    8900.  yfh+02
 980329   VLA  1998 Apr.    6.89    8.73    4.86      22.      37.  tfk+98
 980329   VLA  1998 Apr.    6.89    8.73    8.46      58.      37.  tfk+98
 980329  OVRO  1998 Apr.    7.08    8.92   90.10    1650.     700.  tfk+98
 980329  JCMT  1998 Apr.    7.22    9.06  350.00    1280.     800.  yfh+02
 980329  JCMT  1998 Apr.    7.22    9.06  650.00     100.    7500.  yfh+02
 980329  JCMT  1998 Apr.    7.30    9.14  220.00    3690.    2180.  yfh+02
 980329   VLA  1998 Apr.    8.06    9.90    4.86     146.      49.  tfk+98
 980329   VLA  1998 Apr.    8.06    9.90    8.46     179.      41.  tfk+98
 980329  JCMT  1998 Apr.    8.16   10.00  220.00    -960.    1040.  yfh+02
 980329  JCMT  1998 Apr.    8.27   10.11  350.00    2050.     940.  yfh+02
 980329  JCMT  1998 Apr.    8.27   10.11  650.00     400.    8500.  yfh+02
 980329  OVRO  1998 Apr.    9.13   10.97   90.10    1670.     850.  tfk+98
 980329  OVRO  1998 Apr.   10.08   11.92   90.10    1240.     790.  tfk+98
 980329   VLA  1998 Apr.   11.09   12.93    4.86     143.      45.  tfk+98
 980329   VLA  1998 Apr.   11.09   12.93    8.46     274.      34.  tfk+98
 980329  OVRO  1998 Apr.   11.10   12.94   90.10     720.     800.  tfk+98
 980329  JCMT  1998 Apr.   11.30   13.14  350.00    1650.     830.  yfh+02
 980329  JCMT  1998 Apr.   11.30   13.14  650.00   -1100.    5100.  yfh+02
 980329   VLA  1998 Apr.   18.04   19.88    4.86     107.      25.  tfk+98
 980329   VLA  1998 Apr.   18.04   19.88    8.46     227.      22.  tfk+98
 980329   VLA  1998 Apr.   19.00   20.84    4.86      42.      21.  tfk+98
 980329   VLA  1998 Apr.   19.00   20.84    8.46     205.      17.  tfk+98
 980329   VLA  1998 Apr.   20.27   22.11    4.86      52.      31.  tfk+98
 980329   VLA  1998 Apr.   21.91   23.75    4.86      54.      20.  tfk+98
 980329   VLA  1998 Apr.   21.91   23.75    8.46     291.      17.  tfk+98
 980329   VLA  1998 Apr.   23.10   24.94    4.86      65.      43.  tfk+98
 980329   VLA  1998 Apr.   23.10   24.94    8.46     245.      37.  tfk+98
 980329   VLA  1998 Apr.   27.02   28.86   15.00     350.     130.  tfk+98
 980329   VLA  1998 Apr.   27.02   28.86   15.00     350.     150.  tfk+98
 980329   VLA  1998 Apr.   27.02   28.86    4.86     128.      42.  tfk+98
 980329   VLA  1998 Apr.   27.02   28.86    8.46     465.      90.  tfk+98
 980329   VLA  1998 Apr.   30.10   31.94    4.86      85.      44.  tfk+98
 980329   VLA  1998 Apr.   30.10   31.94    8.46     299.      51.  tfk+98
 980329   VLA  1998  May    4.92   36.76    8.46     219.      32.  yfh+02
 980329   VLA  1998  May    8.01   39.85    4.86     291.      57.  yfh+02
 980329   VLA  1998  May    8.01   39.85    8.46     321.      43.  yfh+02
 980329   VLA  1998 May.    8.01   39.85    1.43      47.      39.  yfh+02
 980329   VLA  1998  May    8.84   40.68    4.86      60.      41.  yfh+02
 980329   VLA  1998  May    8.84   40.68    8.46     210.      45.  yfh+02
 980329   VLA  1998  May   21.97   53.81    8.46     167.      38.  yfh+02
 980329   VLA  1998  May   24.96   56.80    4.86     209.      33.  yfh+02
 980329   VLA  1998  May   24.96   56.80    8.46     248.      25.  yfh+02
 980329   VLA  1998 May.   24.96   56.80    1.43      42.      34.  yfh+02
 980329   VLA  1998  May   31.98   63.82    4.86      76.      34.  yfh+02
 980329   VLA  1998  May   31.98   63.82    8.46     200.      23.  yfh+02
 980329   VLA  1998 Jun.    6.84   69.68    1.43       0.      49.  yfh+02
 980329   VLA  1998 Jun.    6.84   69.68    4.86     241.      44.  yfh+02
 980329   VLA  1998 Jun.    6.84   69.68    8.46     167.      46.  yfh+02
 980329   VLA  1998 Jun.   12.98   75.82    4.86     108.      51.  yfh+02
 980329   VLA  1998 Jun.   12.98   75.82    8.46     169.      33.  yfh+02
 980329   VLA  1998 Jun.   21.77   84.61    4.86     191.      46.  yfh+02
 980329   VLA  1998 Jun.   21.77   84.61    8.46     108.      36.  yfh+02
 980329   VLA  1998 Jul.   20.70  113.54    1.43     134.      43.  yfh+02
 980329   VLA  1998 Jul.   20.70  113.54    4.86     217.      49.  yfh+02
 980329   VLA  1998 Jul.   20.70  113.54    8.46     151.      35.  yfh+02
 980329   VLA  1998 Jul.   28.43  121.27    1.43      16.      42.  yfh+02
 980329   VLA  1998 Jul.   28.43  121.27    4.86     112.      56.  yfh+02
 980329   VLA  1998 Jul.   28.43  121.27    8.46     157.      47.  yfh+02
 980329   VLA  1998 Aug.    6.68  130.52    1.43     -39.      45.  yfh+02
 980329   VLA  1998 Aug.    6.68  130.52    4.86     132.      37.  yfh+02
 980329   VLA  1998 Aug.   10.58  134.42    1.43     -17.      39.  yfh+02
 980329   VLA  1998 Aug.   10.58  134.42    4.86      71.      33.  yfh+02
 980329  OVRO  1998 Dec.   13.91  259.75  100.00      40.     700.  yfh+02
 980329   VLA  1999 Aug.    3.60  492.44    8.46      40.      23.  yfh+02
 980329   VLA  1999 Aug.    6.68  495.52    1.43      36.      25.  yfh+02
 980329   VLA  1999 Aug.    9.63  498.47    1.43      40.      26.  yfh+02
 980329   VLA  1999 Aug.   14.65  503.49    1.43      -2.      22.  yfh+02
 980329   VLA  1999 Oct.   29.43  579.27    8.46      13.      11.  yfh+02
 980329   VLA  2000 Sep.    1.40  887.24    8.46      -8.      14.  yfh+02
 980329  OVRO  2001 Nov.   26.48 1338.32   99.50     540.     500.  yfh+02
 980425  ATCA  1998 Apr.   28.90    2.99    4.80    9000.     500.  kfw+98
 980425  ATCA  1998 Apr.   28.90    2.99    8.64   13000.     600.  kfw+98
 980425  ATCA  1998 Apr.   29.95    4.04    4.80    9900.     500.  kfw+98
 980425  ATCA  1998 Apr.   29.95    4.04    8.64   13000.     600.  kfw+98
 980425  ATCA  1998  May    5.80    9.89    4.80   39000.     800.  kfw+98
 980425  ATCA  1998  May    5.80    9.89    8.64   48000.    1000.  kfw+98
 980425  ATCA  1998  May    7.64   11.73    1.38    6200.     500.  kfw+98
 980425  ATCA  1998  May    7.64   11.73    2.50   19700.     600.  kfw+98
 980425  ATCA  1998  May    7.64   11.73    4.80   44600.     900.  kfw+98
 980425  ATCA  1998  May    7.64   11.73    8.64   49400.    1000.  kfw+98
 980425  JCMT  1998  May    7.70   11.79  150.00   39000.   11000.  kfw+98
 980425  ATCA  1998  May   10.56   14.65    1.38    7700.     500.  kfw+98
 980425  ATCA  1998  May   10.56   14.65    2.50   22300.     700.  kfw+98
 980425  ATCA  1998  May   10.56   14.65    4.80   39900.     900.  kfw+98
 980425  ATCA  1998  May   10.56   14.65    8.64   37600.     800.  kfw+98
 980425  ATCA  1998  May   11.61   15.70    1.38    9200.     500.  kfw+98
 980425  ATCA  1998  May   11.61   15.70    2.50   23500.     700.  kfw+98
 980425  ATCA  1998  May   11.61   15.70    4.80   37400.     800.  kfw+98
 980425  ATCA  1998  May   11.61   15.70    8.64   34300.     700.  kfw+98
 980425  ATCA  1998  May   12.43   16.52    1.38    8900.     500.  kfw+98
 980425  ATCA  1998  May   12.43   16.52    2.50   23900.     700.  kfw+98
 980425  ATCA  1998  May   12.43   16.52    4.80   37100.     800.  kfw+98
 980425  ATCA  1998  May   12.43   16.52    8.64   31400.     700.  kfw+98
 980425  ATCA  1998  May   13.71   17.80    1.38   11000.     500.  kfw+98
 980425  ATCA  1998  May   13.71   17.80    2.50   25100.     700.  kfw+98
 980425  ATCA  1998  May   13.71   17.80    4.80   32600.     700.  kfw+98
 980425  ATCA  1998  May   13.71   17.80    8.64   26200.     600.  kfw+98
 980425  ATCA  1998  May   15.60   19.69    1.38   12100.     600.  kfw+98
 980425  ATCA  1998  May   15.60   19.69    2.50   25300.     700.  kfw+98
 980425  ATCA  1998  May   15.60   19.69    4.80   28600.     600.  kfw+98
 980425  ATCA  1998  May   15.60   19.69    8.64   21600.     500.  kfw+98
 980425  ATCA  1998  May   17.54   21.63    1.38   12700.     600.  kfw+98
 980425  ATCA  1998  May   17.54   21.63    2.50   20900.     700.  kfw+98
 980425  ATCA  1998  May   17.54   21.63    4.80   24300.     600.  kfw+98
 980425  ATCA  1998  May   17.54   21.63    8.64   18800.     500.  kfw+98
 980425  ATCA  1998  May   19.55   23.64    1.38   11800.     600.  kfw+98
 980425  ATCA  1998  May   19.55   23.64    2.50   22900.     700.  kfw+98
 980425  ATCA  1998  May   19.55   23.64    4.80   24700.     600.  kfw+98
 980425  ATCA  1998  May   19.55   23.64    8.64   17600.     400.  kfw+98
 980425  ATCA  1998  May   21.78   25.87    1.38   16700.     600.  kfw+98
 980425  ATCA  1998  May   21.78   25.87    2.50   28000.     800.  kfw+98
 980425  ATCA  1998  May   21.78   25.87    4.80   27600.     600.  kfw+98
 980425  ATCA  1998  May   21.78   25.87    8.64   20900.     500.  kfw+98
 980425  ATCA  1998  May   22.67   26.76    1.38   15800.     600.  kfw+98
 980425  ATCA  1998  May   22.67   26.76    2.50   28700.     800.  kfw+98
 980425  ATCA  1998  May   22.67   26.76    4.80   29500.     700.  kfw+98
 980425  ATCA  1998  May   22.67   26.76    8.64   21700.     500.  kfw+98
 980425  ATCA  1998  May   24.67   28.76    1.38   19600.     600.  kfw+98
 980425  ATCA  1998  May   24.67   28.76    2.50   31100.     800.  kfw+98
 980425  ATCA  1998  May   24.67   28.76    4.80   30000.     700.  kfw+98
 980425  ATCA  1998  May   24.67   28.76    8.64   22000.     500.  kfw+98
 980425  ATCA  1998  May   25.87   29.96    1.38   20000.     600.  kfw+98
 980425  ATCA  1998  May   25.87   29.96    2.50   31300.     800.  kfw+98
 980425  ATCA  1998  May   25.87   29.96    4.80   30000.     700.  kfw+98
 980425  ATCA  1998  May   25.87   29.96    8.64   22100.     500.  kfw+98
 980425  ATCA  1998  May   28.81   32.90    1.38   23700.     700.  kfw+98
 980425  ATCA  1998  May   28.81   32.90    2.50   34300.     800.  kfw+98
 980425  ATCA  1998  May   28.81   32.90    4.80   30300.     700.  kfw+98
 980425  ATCA  1998  May   28.81   32.90    8.64   21300.     500.  kfw+98
 980425  ATCA  1998  May   30.63   34.72    1.38   23900.     700.  kfw+98
 980425  ATCA  1998  May   30.63   34.72    2.50   33500.     800.  kfw+98
 980425  ATCA  1998  May   30.63   34.72    4.80   28600.     600.  kfw+98
 980425  ATCA  1998  May   30.63   34.72    8.64   20200.     500.  kfw+98
 980425  ATCA  1998 Jun.    1.76   36.85    1.38   23500.     700.  kfw+98
 980425  ATCA  1998 Jun.    1.76   36.85    2.50   31800.     800.  kfw+98
 980425  ATCA  1998 Jun.    1.76   36.85    4.80   27000.     600.  kfw+98
 980425  ATCA  1998 Jun.    1.76   36.85    8.64   18400.     400.  kfw+98
 980425  ATCA  1998 Jun.    3.68   38.77    1.38   25200.     700.  kfw+98
 980425  ATCA  1998 Jun.    3.68   38.77    2.50   31000.     800.  kfw+98
 980425  ATCA  1998 Jun.    3.68   38.77    4.80   24600.     600.  kfw+98
 980425  ATCA  1998 Jun.    3.68   38.77    8.64   16100.     400.  kfw+98
 980425  ATCA  1998 Jun.    4.90   39.99    1.38   25900.     700.  kfw+98
 980425  ATCA  1998 Jun.    4.90   39.99    2.50   31300.     800.  kfw+98
 980425  ATCA  1998 Jun.    4.90   39.99    4.80   24100.     600.  kfw+98
 980425  ATCA  1998 Jun.    4.90   39.99    8.64   16600.     400.  kfw+98
 980425  ATCA  1998 Jun.   10.56   45.65    1.38   28900.     800.  kfw+98
 980425  ATCA  1998 Jun.   10.56   45.65    2.50   26800.     700.  kfw+98
 980425  ATCA  1998 Jun.   10.56   45.65    4.80   20700.     500.  kfw+98
 980425  ATCA  1998 Jun.   10.56   45.65    8.64   13200.     300.  kfw+98
 980425  ATCA  1998 Jun.   16.63   51.72    1.38   25800.     700.  kfw+98
 980425  ATCA  1998 Jun.   16.63   51.72    2.50   23100.     700.  kfw+98
 980425  ATCA  1998 Jun.   16.63   51.72    4.80   16300.     400.  kfw+98
 980425  ATCA  1998 Jun.   16.63   51.72    8.64   10500.     300.  kfw+98
 980425  ATCA  1998 Jun.   22.61   57.70    1.38   19700.     600.  kfw+98
 980425  ATCA  1998 Jun.   22.61   57.70    2.50   18500.     700.  kfw+98
 980425  ATCA  1998 Jun.   22.61   57.70    4.80   14000.     400.  kfw+98
 980425  ATCA  1998 Jun.   22.61   57.70    8.64    8100.     300.  kfw+98
 980425  ATCA  1998 Jun.   29.61   64.70    1.38   17400.     600.  kfw+98
 980425  ATCA  1998 Jun.   29.61   64.70    2.50   15600.     600.  kfw+98
 980425  ATCA  1998 Jun.   29.61   64.70    4.80   11400.     400.  kfw+98
 980425  ATCA  1998 Jun.   29.61   64.70    8.64    7700.     300.  kfw+98
 980425  ATCA  1998 Jul.    2.61   67.70    1.38   17400.     600.  kfw+98
 980425  ATCA  1998 Jul.    2.61   67.70    2.50   15600.     600.  kfw+98
 980425  ATCA  1998 Jul.    2.61   67.70    4.80   11100.     400.  kfw+98
 980425  ATCA  1998 Jul.    2.61   67.70    8.64    7200.     200.  kfw+98
 980425  ATCA  1998 Jul.   15.41   80.50    1.38   13000.     600.  kfw+98
 980425  ATCA  1998 Jul.   15.41   80.50    2.50    9600.     500.  kfw+98
 980425  ATCA  1998 Jul.   15.41   80.50    4.80    6300.     300.  kfw+98
 980425  ATCA  1998 Jul.   15.41   80.50    8.64    4100.     200.  kfw+98
 980425  ATCA  1998 Jul.   22.61   87.70    1.38   11000.     500.  wkf99 
 980425  ATCA  1998 Jul.   22.61   87.70    2.50    8200.     500.  wkf99 
 980425  ATCA  1998 Jul.   22.61   87.70    4.80    5000.     300.  wkf99 
 980425  ATCA  1998 Jul.   22.61   87.70    8.64    3300.     200.  wkf99 
 980425  ATCA  1998 Jul.   28.31   93.40    1.38   11300.     500.  wkf99 
 980425  ATCA  1998 Jul.   28.31   93.40    2.50    7300.     500.  wkf99 
 980425  ATCA  1998 Jul.   28.31   93.40    4.80    4000.     300.  wkf99 
 980425  ATCA  1998 Jul.   28.31   93.40    8.64    2200.     200.  wkf99 
 980425  ATCA  1998 Aug.    6.71  102.80    1.38    7700.     500.  wkf99 
 980425  ATCA  1998 Aug.    6.71  102.80    2.50    6300.     500.  wkf99 
 980425  ATCA  1998 Aug.    6.71  102.80    4.80    4300.     300.  wkf99 
 980425  ATCA  1998 Aug.    6.71  102.80    8.64    2700.     200.  wkf99 
 980425  ATCA  1998 Aug.   18.71  114.80    1.38    8200.     500.  wkf99 
 980425  ATCA  1998 Aug.   18.71  114.80    2.50    5700.     500.  wkf99 
 980425  ATCA  1998 Aug.   18.71  114.80    4.80    3200.     300.  wkf99 
 980425  ATCA  1998 Aug.   18.71  114.80    8.64    1900.     200.  wkf99 
 980425  ATCA  1998 Aug.   30.71  126.80    1.38    7700.     500.  wkf99 
 980425  ATCA  1998 Aug.   30.71  126.80    2.50    5300.     500.  wkf99 
 980425  ATCA  1998 Aug.   30.71  126.80    4.80    3400.     300.  wkf99 
 980425  ATCA  1998 Aug.   30.71  126.80    8.64    2000.     200.  wkf99 
 980425  ATCA  1998 Sep.   22.41  149.50    1.38    5400.     500.  wkf99 
 980425  ATCA  1998 Sep.   22.41  149.50    2.50    3800.     500.  wkf99 
 980425  ATCA  1998 Sep.   22.41  149.50    4.80    2500.     300.  wkf99 
 980425  ATCA  1998 Sep.   22.41  149.50    8.64    1500.     200.  wkf99 
 980425  ATCA  1998 Nov.    4.31  192.40    1.38    7300.     500.  wkf99 
 980425  ATCA  1998 Nov.    4.31  192.40    2.50    4700.     500.  wkf99 
 980425  ATCA  1998 Nov.    4.31  192.40    4.80    3100.     300.  wkf99 
 980425  ATCA  1998 Nov.    4.31  192.40    8.64    1900.     200.  wkf99 
 980425  ATCA  1998 Dec.   30.11  248.20    1.38    2400.     500.  wkf99 
 980425  ATCA  1998 Dec.   30.11  248.20    2.50    1600.     500.  wkf99 
 980425  ATCA  1998 Dec.   30.11  248.20    4.80    1100.     300.  wkf99 
 980425  ATCA  1998 Dec.   30.11  248.20    8.64     700.     200.  wkf99 
 980425  ATCA  1999 Mar.   11.91  320.00    1.38     900.     200.  fkbw03
 980425  ATCA  1999 Mar.   11.91  320.00    2.50     900.     200.  fkbw03
 980425  ATCA  1999 Mar.   11.91  320.00    4.80     400.     200.  fkbw03
 980425  ATCA  1999 Mar.   11.91  320.00    8.64     400.     200.  fkbw03
 980425  ATCA  2000 Jun.   23.91  790.00    1.38     700.     200.  fkbw03
 980425  ATCA  2000 Jun.   23.91  790.00    2.50     -99.     100.  fkbw03
 980425  ATCA  2000 Jun.   23.91  790.00    4.80     -99.     100.  fkbw03
 980425  ATCA  2000 Jun.   23.91  790.00    8.64     -99.     100.  fkbw03
 980515  ATCA  1998  May   19.45    3.70    4.80     -99.      55.  fkbw03
 980515  ATCA  1998  May   19.45    3.70    8.60     -99.      56.  fkbw03
 980515  ATCA  1998  May   19.86    4.20    4.80     -99.      63.  fkbw03
 980515  ATCA  1998  May   19.86    4.20    8.60     -99.      60.  fkbw03
 980519   VLA  1998  May   19.81    0.30    8.46      49.      28.  fks+00
 980519   VLA  1998  May   20.59    1.08    8.46      64.      27.  fks+00
 980519  OVRO  1998  May   22.00    2.49  100.00   -1200.     900.  fks+00
 980519   VLA  1998  May   22.35    2.84    8.46     103.      19.  fks+00
 980519   VLA  1998  May   24.96    5.45    8.46     127.      20.  fks+00
